Entity,Code,Year,Working_Hours,GDP,Population,Continent
South Africa,ZAF,2007,2322.1228,11466.613000000001,49119766.0,
South Africa,ZAF,2008,2284.2344,11570.479,49779472.0,
South Africa,ZAF,2009,2249.3083,11093.298999999999,50477013.0,
South Africa,ZAF,2010,2235.7429,11388.641000000001,51216967.0,
South Africa,ZAF,2011,2254.5857,11832.059,52003759.0,
South Africa,ZAF,2012,2224.1082,11810.728000000001,52832659.0,
South Africa,ZAF,2013,2211.9863,11836.353000000001,53687125.0,
South Africa,ZAF,2014,2209.0916,11925.563999999998,54544184.0,
South Africa,ZAF,2015,2209.0916,11924.6,55386369.0,Africa
South Africa,ZAF,2016,2209.0916,11720.435,56207649.0,
South Africa,ZAF,2017,2209.0916,11741.271,57009751.0,
South Korea,KOR,1953,2304.5479,987.60455,20293200.0,
South Korea,KOR,1954,2325.1472,1012.9329,20864104.0,
South Korea,KOR,1955,2345.9309,1073.8634,21514564.0,
South Korea,KOR,1956,2366.9004,1075.7404,22227339.0,
South Korea,KOR,1957,2388.0574,1146.0659,22984010.0,
South Korea,KOR,1958,2409.4033,1153.7533,23765501.0,
South Korea,KOR,1959,2430.9402,1138.7772,24552846.0,
South Korea,KOR,1960,2452.6694,1113.2512,25329521.0,
South Korea,KOR,1961,2474.593,1156.688,26084025.0,
South Korea,KOR,1962,2496.7126,1130.3643,26812084.0,
South Korea,KOR,1963,2519.03,1228.2516,27517540.0,
South Korea,KOR,1964,2439.4817,1298.9198,28209737.0,
South Korea,KOR,1965,2545.5459,1332.7698,28895557.0,
South Korea,KOR,1966,2529.6362,1481.2399,29572554.0,
South Korea,KOR,1967,2561.4556,1527.1873,30236691.0,
South Korea,KOR,1968,2609.1846,1670.3484,30891968.0,
South Korea,KOR,1969,2667.52,1857.0770000000002,31543831.0,
South Korea,KOR,1970,2561.4556,1971.6597,32195679.0,
South Korea,KOR,1971,2625.0942,2267.314,32850725.0,
South Korea,KOR,1972,2688.7329,2521.2415,33506521.0,
South Korea,KOR,1973,2736.4619,3036.0942,34154091.0,
South Korea,KOR,1974,2789.4941,3562.8079,34780886.0,
South Korea,KOR,1975,2810.7070000000003,4006.8491,35378657.0,
South Korea,KOR,1976,2895.5586,4327.3286,35942033.0,
South Korea,KOR,1977,2863.7393,4637.8716,36475425.0,
South Korea,KOR,1978,2895.5586,5021.9243,36992188.0,
South Korea,KOR,1979,2879.6489,5202.2217,37511303.0,
South Korea,KOR,1980,2863.7393,4830.7539,38045605.0,
South Korea,KOR,1981,2879.7378,5072.3315,38602287.0,
South Korea,KOR,1982,2892.7366,5367.166,39175221.0,
South Korea,KOR,1983,2910.7349,5928.0244,39747794.0,
South Korea,KOR,1984,2906.7354,6422.7114,40296230.0,
South Korea,KOR,1985,2881.7375,6629.9492,40804406.0,
South Korea,KOR,1986,2910.7349,7781.8071,41265123.0,
South Korea,KOR,1987,2879.7378,8939.0596,41686566.0,
South Korea,KOR,1988,2833.7419,10089.779,42086668.0,
South Korea,KOR,1989,2730.7515,11015.046999999999,42491200.0,
South Korea,KOR,1990,2676.7563,12326.526000000002,42918416.0,
South Korea,KOR,1991,2660.7578,13789.705,43373148.0,
South Korea,KOR,1992,2638.7598,14739.193000000001,43848223.0,
South Korea,KOR,1993,2655.6575,16049.438999999998,44335037.0,
South Korea,KOR,1994,2640.1453,17903.843999999997,44820070.0,
South Korea,KOR,1995,2647.2344,20036.82,45292521.0,
South Korea,KOR,1996,2636.5608,22056.887000000002,45751023.0,
South Korea,KOR,1997,2580.8613,21418.097999999998,46196056.0,
South Korea,KOR,1998,2485.8723,18530.533,46620698.0,
South Korea,KOR,1999,2492.0903,20405.965,47016952.0,
South Korea,KOR,2000,2509.2881,21825.262000000002,47379237.0,
South Korea,KOR,2001,2495.9204,22258.75,47706226.0,
South Korea,KOR,2002,2454.8811,23817.007999999998,47999551.0,
South Korea,KOR,2003,2423.6482,24592.35,48260901.0,
South Korea,KOR,2004,2391.532,25980.623,48493434.0,
South Korea,KOR,2005,2351.3191,27722.992000000002,48701069.0,
South Korea,KOR,2006,2345.9138,28566.496,48880449.0,
South Korea,KOR,2007,2306.1985,30139.917999999998,49034813.0,
South Korea,KOR,2008,2212.9114,30044.225,49182458.0,
South Korea,KOR,2009,2168.053,29217.322,49347450.0,
South Korea,KOR,2010,2157.0649,31589.705,49545638.0,
South Korea,KOR,2011,2127.1472,31970.396,49786153.0,
South Korea,KOR,2012,2103.2305,31817.417999999998,50060639.0,
South Korea,KOR,2013,2094.2297,32150.836,50345720.0,
South Korea,KOR,2014,2069.3149,33151.465,50607904.0,
South Korea,KOR,2015,2076.2959,34411.07,50823087.0,Asia
South Korea,KOR,2016,2063.3315,35326.344,50983446.0,
South Korea,KOR,2017,2063.3315,36264.551,51096408.0,
Spain,ESP,1950,2208.7041,3432.3257,28069734.0,
Spain,ESP,1951,2204.5266,4010.4631,28219620.0,
Spain,ESP,1952,2200.4651,4166.0879,28399033.0,
Spain,ESP,1953,2196.5059,3982.0105,28600360.0,
Spain,ESP,1954,2213.5598,4467.3735,28818012.0,
Spain,ESP,1955,2195.4749,4669.9365,29048392.0,
Spain,ESP,1956,2179.343,4969.4551,29290079.0,
Spain,ESP,1957,2164.2705,5138.8374,29543626.0,
Spain,ESP,1958,2149.6418,5311.1001,29811311.0,
Spain,ESP,1959,2139.0928,5133.7441,30096577.0,
Spain,ESP,1960,2129.8408,5676.5923,30402413.0,
Spain,ESP,1961,2111.5886,6294.8828,30729650.0,
Spain,ESP,1962,2094.3887,6856.0879,31075475.0,
Spain,ESP,1963,2077.4646,7445.3164,31432768.0,
Spain,ESP,1964,2031.7472,7755.4473,31791938.0,
Spain,ESP,1965,2024.0238,8111.1587,32146255.0,
Spain,ESP,1966,2025.4124,8629.6143,32491643.0,
Spain,ESP,1967,2034.2599,8944.7754,32830180.0,
Spain,ESP,1968,1996.5132,9455.5479,33168777.0,
Spain,ESP,1969,1988.2668,10241.738000000001,33517677.0,
Spain,ESP,1970,1996.2207,10556.413999999999,33883749.0,
Spain,ESP,1971,1996.3376,10930.101,34267463.0,
Spain,ESP,1972,1992.1937,11696.938999999998,34664234.0,
Spain,ESP,1973,1980.3586,12436.059,35069433.0,
Spain,ESP,1974,1986.5297,12895.296,35476435.0,
Spain,ESP,1975,1996.3567,12810.701000000001,35879210.0,
Spain,ESP,1976,2006.4636,13252.883999999998,36276748.0,
Spain,ESP,1977,2000.2756,13671.222,36666770.0,
Spain,ESP,1978,1973.4487,13928.583999999999,37040401.0,
Spain,ESP,1979,1929.3617,13968.803999999998,37386810.0,
Spain,ESP,1980,1917.9247,14372.501,37698200.0,
Spain,ESP,1981,1884.1837,13552.416000000001,37971968.0,
Spain,ESP,1982,1862.4357,13027.267,38209686.0,
Spain,ESP,1983,1830.6687,12685.97,38413300.0,
Spain,ESP,1984,1786.1127,12416.798,38586704.0,
Spain,ESP,1985,1776.2207,12203.168,38733866.0,
Spain,ESP,1986,1768.2877,12955.159,38855631.0,
Spain,ESP,1987,1760.3707,13861.058,38954490.0,
Spain,ESP,1988,1756.3987,14826.288999999999,39038686.0,
Spain,ESP,1989,1744.4807,15772.945,39118555.0,
Spain,ESP,1990,1746.4478,16604.689,39202524.0,
Spain,ESP,1991,1755.3497,17331.447,39299081.0,
Spain,ESP,1992,1747.4857,17703.48,39410852.0,
Spain,ESP,1993,1739.5718,17881.058999999997,39533726.0,
Spain,ESP,1994,1738.5277,18592.816000000003,39660079.0,
Spain,ESP,1995,1738.8168,19506.086,39787413.0,
Spain,ESP,1996,1740.2025,20152.805,39908962.0,
Spain,ESP,1997,1742.4939,21667.772999999997,40035286.0,
Spain,ESP,1998,1750.9642,23017.707000000002,40201561.0,
Spain,ESP,1999,1756.0535,23909.895,40454472.0,
Spain,ESP,2000,1752.7551,25247.842,40824745.0,
Spain,ESP,2001,1762.5,25694.123,41319431.0,
Spain,ESP,2002,1764.5739999999998,26237.305,41919593.0,
Spain,ESP,2003,1755.9388,26253.676,42596455.0,
Spain,ESP,2004,1741.507,26790.558999999997,43308345.0,
Spain,ESP,2005,1725.6006,29247.922000000002,44019118.0,
Spain,ESP,2006,1715.6556,31453.715,44728561.0,
Spain,ESP,2007,1703.4878,33101.176,45429071.0,
Spain,ESP,2008,1712.5524,33294.488,46068811.0,
Spain,ESP,2009,1719.6741,31979.577999999998,46583566.0,
Spain,ESP,2010,1710.3958,31610.98,46931011.0,
Spain,ESP,2011,1715.5109,31163.055,47084242.0,
Spain,ESP,2012,1701.1927,30996.577999999998,47063059.0,
Spain,ESP,2013,1693.5347,30584.414,46930554.0,
Spain,ESP,2014,1694.5872,31177.77,46777927.0,
Spain,ESP,2015,1699.4991,32879.488,46671919.0,Europe
Spain,ESP,2016,1701.3669,34054.187999999995,46634131.0,
Spain,ESP,2017,1686.4973,35696.117,46647425.0,
Sri Lanka,LKA,1970,1894.261,3007.6143,12485736.0,
Sri Lanka,LKA,1971,1893.8901,2932.8945,12747831.0,
Sri Lanka,LKA,1972,1893.8713,2964.6887,13002234.0,
Sri Lanka,LKA,1973,1893.9866,3078.4829,13252033.0,
Sri Lanka,LKA,1974,1894.1637,3196.179,13501931.0,
Sri Lanka,LKA,1975,1894.3438,3058.7268,13755141.0,
Sri Lanka,LKA,1976,1894.2008,2799.9258,14012894.0,
Sri Lanka,LKA,1977,1949.3335,2665.5271,14273495.0,
Sri Lanka,LKA,1978,1953.4127,2639.387,14533691.0,
Sri Lanka,LKA,1979,1957.5671,2373.1465,14788866.0,
Sri Lanka,LKA,1980,1961.8099,2343.1726,15035840.0,
Sri Lanka,LKA,1981,1969.6782,2490.3879,15272822.0,
Sri Lanka,LKA,1982,1972.9618,2434.7874,15501210.0,
Sri Lanka,LKA,1983,1986.3512,2445.1958,15724641.0,
Sri Lanka,LKA,1984,1966.2671,2472.7852,15948501.0,
Sri Lanka,LKA,1985,1893.4132,2617.8979,16176282.0,
Sri Lanka,LKA,1986,1956.422,2777.6001,16408861.0,
Sri Lanka,LKA,1987,1962.3741,2872.6348,16643955.0,
Sri Lanka,LKA,1988,1968.3154,2900.9189,16878186.0,
Sri Lanka,LKA,1989,1974.3776,2978.1279,17106752.0,
Sri Lanka,LKA,1990,1980.6451,3056.9426,17325769.0,
Sri Lanka,LKA,1991,1997.9506,3089.9775,17535732.0,
Sri Lanka,LKA,1992,2001.6265,3294.4221,17736827.0,
Sri Lanka,LKA,1993,2017.4285,3534.9958,17924827.0,
Sri Lanka,LKA,1994,1961.7678,3772.2642,18094474.0,
Sri Lanka,LKA,1995,1943.4845,3827.8486,18242917.0,
Sri Lanka,LKA,1996,1936.9487,3998.4141,18367290.0,
Sri Lanka,LKA,1997,1894.8599,4157.1494,18470897.0,
Sri Lanka,LKA,1998,1910.4878,4458.0166,18564595.0,
Sri Lanka,LKA,1999,1932.7937,4439.6567,18663293.0,
Sri Lanka,LKA,2000,2000.7396,4476.3389,18777606.0,
Sri Lanka,LKA,2001,1975.6603,4446.1841,18911727.0,
Sri Lanka,LKA,2002,1812.2015,4709.6553,19062476.0,
Sri Lanka,LKA,2003,1733.8713,5059.9546,19224036.0,
Sri Lanka,LKA,2004,1856.2976,5206.8032,19387153.0,
Sri Lanka,LKA,2005,1887.6925,5311.9673,19544988.0,
Sri Lanka,LKA,2006,1835.4296,5861.0566,19695977.0,
Sri Lanka,LKA,2007,1861.2979999999998,6392.5283,19842044.0,
Sri Lanka,LKA,2008,1823.991,6865.9087,19983984.0,
Sri Lanka,LKA,2009,1810.6287,7595.0054,20123508.0,
Sri Lanka,LKA,2010,1872.3361,8390.4297,20261738.0,
Sri Lanka,LKA,2011,1993.5437,9443.0,20398496.0,
Sri Lanka,LKA,2012,2052.9392,10157.429,20532599.0,
Sri Lanka,LKA,2013,1896.4591,10609.271999999999,20663053.0,
Sri Lanka,LKA,2014,1926.2461,11148.376,20788512.0,
Sri Lanka,LKA,2015,1923.9354,11870.992,20908024.0,Asia
Sri Lanka,LKA,2016,1923.9354,12318.712,21021177.0,
Sri Lanka,LKA,2017,1923.9354,12696.964,21128028.0,
Sweden,SWE,1950,1989.3108,9136.6416,7009913.0,
Sweden,SWE,1951,1980.4301,9337.2783,7073227.0,
Sweden,SWE,1952,1980.4301,9353.9639,7127517.0,
Sweden,SWE,1953,1960.6948,9633.542,7175673.0,
Sweden,SWE,1954,1971.5492,10086.956,7220064.0,
Sweden,SWE,1955,1960.6948,10305.396999999999,7262625.0,
Sweden,SWE,1956,1936.0258,10568.197,7304770.0,
Sweden,SWE,1957,1936.0258,10698.393,7347475.0,
Sweden,SWE,1958,1904.4493,10894.358999999999,7391243.0,
Sweden,SWE,1959,1878.7936,11468.05,7436260.0,
Sweden,SWE,1960,1873.8597,11766.136999999999,7482536.0,
Sweden,SWE,1961,1875.8333,12459.803,7530183.0,
Sweden,SWE,1962,1863.9922,12884.479,7579570.0,
Sweden,SWE,1963,1858.0715,13483.36,7631453.0,
Sweden,SWE,1964,1827.4819,14372.073999999999,7686735.0,
Sweden,SWE,1965,1816.6276,14697.608999999999,7745678.0,
Sweden,SWE,1966,1802.8129999999999,14804.613000000001,7809085.0,
Sweden,SWE,1967,1772.2234,15255.835,7875902.0,
Sweden,SWE,1968,1729.7926,15697.446000000002,7942311.0,
Sweden,SWE,1969,1707.0970000000002,16329.868999999999,8003186.0,
Sweden,SWE,1970,1707.0970000000002,17288.326,8054909.0,
Sweden,SWE,1971,1675.2631,17389.277,8095798.0,
Sweden,SWE,1972,1635.7161,17762.15,8127045.0,
Sweden,SWE,1973,1620.2201,18489.014,8151598.0,
Sweden,SWE,1974,1601.4701,18859.447,8173961.0,
Sweden,SWE,1975,1577.8241,19154.432,8197341.0,
Sweden,SWE,1976,1590.8451,19220.664,8223246.0,
Sweden,SWE,1977,1560.8611,18711.482,8250691.0,
Sweden,SWE,1978,1523.1381,19100.988,8277422.0,
Sweden,SWE,1979,1513.8629999999998,19648.787,8299995.0,
Sweden,SWE,1980,1516.8071,19754.133,8316331.0,
Sweden,SWE,1981,1508.4111,20024.135,8325493.0,
Sweden,SWE,1982,1522.5421,20227.777,8329428.0,
Sweden,SWE,1983,1531.8391,20775.787,8332441.0,
Sweden,SWE,1984,1534.0171,21792.406000000003,8340443.0,
Sweden,SWE,1985,1538.0541,22291.936,8357650.0,
Sweden,SWE,1986,1536.0721,23823.436,8384986.0,
Sweden,SWE,1987,1546.1901,24827.678,8421056.0,
Sweden,SWE,1988,1565.7601,25716.875,8464790.0,
Sweden,SWE,1989,1564.6121,26257.904,8514204.0,
Sweden,SWE,1990,1560.9371,26491.32,8567375.0,
Sweden,SWE,1991,1547.6721,26187.123,8625140.0,
Sweden,SWE,1992,1565.2802,25812.006,8686735.0,
Sweden,SWE,1993,1596.9991,24743.264,8746770.0,
Sweden,SWE,1994,1635.2219,26174.588,8798235.0,
Sweden,SWE,1995,1640.3448,27908.922000000002,8836421.0,
Sweden,SWE,1996,1653.0409,28746.257999999998,8859180.0,
Sweden,SWE,1997,1657.969,29698.535,8868857.0,
Sweden,SWE,1998,1656.319,30893.137000000002,8870854.0,
Sweden,SWE,1999,1664.8116,32695.414,8873105.0,
Sweden,SWE,2000,1642.0825,34892.941,8881642.0,
Sweden,SWE,2001,1618.2073,33910.379,8897802.0,
Sweden,SWE,2002,1594.8739,33917.984,8920703.0,
Sweden,SWE,2003,1581.5632,34809.398,8951439.0,
Sweden,SWE,2004,1605.5105,36333.668,8990653.0,
Sweden,SWE,2005,1605.0636,37646.992,9038627.0,
Sweden,SWE,2006,1599.1272,39083.891,9096170.0,
Sweden,SWE,2007,1611.4955,41400.293,9162941.0,
Sweden,SWE,2008,1616.8645,42085.523,9236433.0,
Sweden,SWE,2009,1609.1475,38702.039,9313085.0,
Sweden,SWE,2010,1635.0068,40421.906,9390157.0,
Sweden,SWE,2011,1632.517,42318.984000000004,9466705.0,
Sweden,SWE,2012,1618.3754,42398.960999999996,9542817.0,
Sweden,SWE,2013,1608.7183,41462.199,9618016.0,
Sweden,SWE,2014,1609.4229,41033.582,9692137.0,
Sweden,SWE,2015,1610.0720000000001,42113.523,9764949.0,Europe
Sweden,SWE,2016,1626.4591,41898.094,9836003.0,
Sweden,SWE,2017,1609.2896,43375.883,9904895.0,
Switzerland,CHE,1950,2039.9952,14172.437,4668089.0,
Switzerland,CHE,1951,2032.3508,15209.594,4721916.0,
Switzerland,CHE,1952,2024.7351,15015.441,4781123.0,
Switzerland,CHE,1953,2017.1479,15410.788,4841507.0,
Switzerland,CHE,1954,2009.5891,16279.411,4900462.0,
Switzerland,CHE,1955,2002.0587,17306.256,4957070.0,
Switzerland,CHE,1956,1994.5564,18310.848,5012094.0,
Switzerland,CHE,1957,1987.0823,18694.725,5067973.0,
Switzerland,CHE,1958,1979.6362,17778.391,5128443.0,
Switzerland,CHE,1959,1972.2179999999998,18908.346,5198063.0,
Switzerland,CHE,1960,1964.8275,20086.093999999997,5280683.0,
Switzerland,CHE,1961,1967.6351,21175.193,5377764.0,
Switzerland,CHE,1962,1970.4468,21603.67,5487049.0,
Switzerland,CHE,1963,1973.2623,22122.549,5601812.0,
Switzerland,CHE,1964,1976.082,23025.604,5712708.0,
Switzerland,CHE,1965,1978.9056,23380.588,5812844.0,
Switzerland,CHE,1966,1981.7334,23739.51,5899478.0,
Switzerland,CHE,1967,1984.5652,24260.336,5973940.0,
Switzerland,CHE,1968,1987.401,24881.762000000002,6038328.0,
Switzerland,CHE,1969,1990.2408,25958.949,6096427.0,
Switzerland,CHE,1970,1993.0847,27383.451,6150848.0,
Switzerland,CHE,1971,1982.7787,28261.277000000002,6202951.0,
Switzerland,CHE,1972,1958.4653,28964.33,6251286.0,
Switzerland,CHE,1973,1931.6665,29626.99,6292538.0,
Switzerland,CHE,1974,1902.8224,29896.561,6322006.0,
Switzerland,CHE,1975,1894.04,27182.725,6337031.0,
Switzerland,CHE,1976,1890.9156,26899.656000000003,6335977.0,
Switzerland,CHE,1977,1863.4858,27533.998,6321816.0,
Switzerland,CHE,1978,1849.0386,28055.715,6302042.0,
Switzerland,CHE,1979,1836.3763,29051.262000000002,6286910.0,
Switzerland,CHE,1980,1821.8396,30425.777000000002,6283833.0,
Switzerland,CHE,1981,1802.5231,30450.867000000002,6295921.0,
Switzerland,CHE,1982,1791.4211,30149.729,6321409.0,
Switzerland,CHE,1983,1776.668,30236.672000000002,6356743.0,
Switzerland,CHE,1984,1757.5706,30468.047000000002,6396144.0,
Switzerland,CHE,1985,1751.3289,31039.642999999996,6435424.0,
Switzerland,CHE,1986,1742.7521,32638.07,6473047.0,
Switzerland,CHE,1987,1741.4824,33101.672,6510593.0,
Switzerland,CHE,1988,1740.955,33543.441,6550730.0,
Switzerland,CHE,1989,1725.7891,34802.465,6597360.0,
Switzerland,CHE,1990,1716.2208,36386.512,6652873.0,
Switzerland,CHE,1991,1713.7753,35605.371,6718818.0,
Switzerland,CHE,1992,1723.1902,35547.684,6792906.0,
Switzerland,CHE,1993,1719.4904,35708.652,6868937.0,
Switzerland,CHE,1994,1741.3113,36335.805,6938407.0,
Switzerland,CHE,1995,1720.2662,36625.203,6995519.0,
Switzerland,CHE,1996,1696.8719,36839.871,7038027.0,
Switzerland,CHE,1997,1687.4536,38289.121,7068503.0,
Switzerland,CHE,1998,1695.5345,39303.379,7091775.0,
Switzerland,CHE,1999,1717.401,40572.801,7115031.0,
Switzerland,CHE,2000,1712.743,41014.469,7143764.0,
Switzerland,CHE,2001,1672.8507,40650.566,7179174.0,
Switzerland,CHE,2002,1651.2583,40703.84,7220378.0,
Switzerland,CHE,2003,1664.5405,41174.434,7268363.0,
Switzerland,CHE,2004,1694.9532,42433.390999999996,7323728.0,
Switzerland,CHE,2005,1689.9702,45701.484000000004,7386818.0,
Switzerland,CHE,2006,1679.2384,48289.129,7457961.0,
Switzerland,CHE,2007,1668.87,52889.594000000005,7536986.0,
Switzerland,CHE,2008,1659.4589999999998,56317.887,7622826.0,
Switzerland,CHE,2009,1650.7788,54654.27,7713902.0,
Switzerland,CHE,2010,1624.3464,55688.02,7808674.0,
Switzerland,CHE,2011,1619.3169,60268.652,7906988.0,
Switzerland,CHE,2012,1603.2313,61624.738,8008006.0,
Switzerland,CHE,2013,1582.8923,61927.719000000005,8108876.0,
Switzerland,CHE,2014,1575.3215,63067.492,8206003.0,
Switzerland,CHE,2015,1589.4751,62835.66,8296775.0,Europe
Switzerland,CHE,2016,1589.6758,62668.328,8379915.0,
Switzerland,CHE,2017,1589.6758,64219.297,8455797.0,
Taiwan,TWN,1951,2374.0693,1589.0175,7930652.0,
Taiwan,TWN,1952,2371.8262,1706.5142,8250800.0,
Taiwan,TWN,1953,2369.585,1820.7499,8565438.0,
Taiwan,TWN,1954,2367.3459,1917.5441,8877424.0,
Taiwan,TWN,1955,2365.1091,1989.7933,9189972.0,
Taiwan,TWN,1956,2362.8743,2029.5502,9506264.0,
Taiwan,TWN,1957,2360.6416,2108.2534,9829714.0,
Taiwan,TWN,1958,2358.4111,2179.6792,10163801.0,
Taiwan,TWN,1959,2356.1829,2288.1082,10511794.0,
Taiwan,TWN,1960,2353.9563,2376.915,10876147.0,
Taiwan,TWN,1961,2351.7322,2442.4570000000003,11257766.0,
Taiwan,TWN,1962,2349.51,2550.5256,11655382.0,
Taiwan,TWN,1963,2347.29,2725.4612,12065306.0,
Taiwan,TWN,1964,2345.072,2947.7324,12482182.0,
Taiwan,TWN,1965,2342.8562,3187.4626,12901154.0,
Taiwan,TWN,1966,2340.6426,3369.7427,13322036.0,
Taiwan,TWN,1967,2338.4309,3657.1035,13743215.0,
Taiwan,TWN,1968,2336.2214,3923.8928,14156751.0,
Taiwan,TWN,1969,2334.0139,4131.2617,14552756.0,
Taiwan,TWN,1970,2331.8086,4443.0981,14924462.0,
Taiwan,TWN,1971,2330.8506,4918.5952,15268159.0,
Taiwan,TWN,1972,2326.8320000000003,5475.4966,15586149.0,
Taiwan,TWN,1973,2321.9348,6063.2822,15885232.0,
Taiwan,TWN,1974,2324.6641,6115.7949,16175596.0,
Taiwan,TWN,1975,2322.5195,6264.1313,16464929.0,
Taiwan,TWN,1976,2317.8567,7059.52,16754741.0,
Taiwan,TWN,1977,2310.4609,7674.0488,17043397.0,
Taiwan,TWN,1978,2303.0276,8584.9756,17331481.0,
Taiwan,TWN,1979,2336.6174,9142.585,17618937.0,
Taiwan,TWN,1980,2313.9087,9653.0166,17905459.0,
Taiwan,TWN,1981,2310.124,10083.214,18191727.0,
Taiwan,TWN,1982,2269.4377,10340.409,18477501.0,
Taiwan,TWN,1983,2254.772,11097.067,18760237.0,
Taiwan,TWN,1984,2254.2988,12095.332,19036463.0,
Taiwan,TWN,1985,2244.3638,12088.237,19303402.0,
Taiwan,TWN,1986,2242.9446,13892.91,19560164.0,
Taiwan,TWN,1987,2276.5342,15919.252,19806742.0,
Taiwan,TWN,1988,2250.5142,16757.979,20042355.0,
Taiwan,TWN,1989,2231.5903,18074.732,20266424.0,
Taiwan,TWN,1990,2230.644,19774.547,20478516.0,
Taiwan,TWN,1991,2217.8704,20905.718999999997,20679072.0,
Taiwan,TWN,1992,2220.2358,22179.35,20868148.0,
Taiwan,TWN,1993,2240.5791,23268.656000000003,21044700.0,
Taiwan,TWN,1994,2184.7539,24093.783,21207424.0,
Taiwan,TWN,1995,2224.4939,25267.166,21356025.0,
Taiwan,TWN,1996,2198.0005,26759.917999999998,21488994.0,
Taiwan,TWN,1997,2141.229,28169.938,21608309.0,
Taiwan,TWN,1998,2192.3232,29208.496,21721513.0,
Taiwan,TWN,1999,2190.4309,30274.527000000002,21838635.0,
Taiwan,TWN,2000,2180.4958,31837.221,21966528.0,
Taiwan,TWN,2001,2125.6169,30602.527000000002,22108715.0,
Taiwan,TWN,2002,2111.8972,31534.227000000003,22262297.0,
Taiwan,TWN,2003,2117.1011,32112.984,22419785.0,
Taiwan,TWN,2004,2135.552,33572.633,22570229.0,
Taiwan,TWN,2005,2127.5093,35798.863,22705719.0,
Taiwan,TWN,2006,2134.6057,36024.996,22823846.0,
Taiwan,TWN,2007,2129.8748,36996.898,22927222.0,
Taiwan,TWN,2008,2073.5764,35450.703,23019042.0,
Taiwan,TWN,2009,2054.1794,34075.004,23104542.0,
Taiwan,TWN,2010,2062.6953,37188.895,23187556.0,
Taiwan,TWN,2011,2052.7603,38600.812999999995,23268760.0,
Taiwan,TWN,2012,2066.9531,38466.582,23346898.0,
Taiwan,TWN,2013,2062.2222,39259.875,23421582.0,
Taiwan,TWN,2014,2059.0552,41323.621,23491976.0,
Taiwan,TWN,2015,2057.2129,41680.609,23557473.0,Asia
Taiwan,TWN,2016,1989.1476,42227.582,23618201.0,
Taiwan,TWN,2017,1990.3212,43211.008,23674546.0,
Thailand,THA,1970,2455.3882,2222.0168,36884525.0,
Thailand,THA,1971,2455.3594,2269.7771,37963280.0,
Thailand,THA,1972,2352.2505,2300.7529,39058594.0,
Thailand,THA,1973,2471.6731,2442.0828,40159581.0,
Thailand,THA,1974,2489.0171,2473.9026,41252320.0,
Thailand,THA,1975,2461.7449,2533.0269,42326307.0,
Thailand,THA,1976,2457.4976,2687.9065,43377270.0,
Thailand,THA,1977,2453.686,2914.7827,44405903.0,
Thailand,THA,1978,2528.9993,3136.1196,45413082.0,
Thailand,THA,1979,2619.8672,3241.5676,46401750.0,
Thailand,THA,1980,2710.0938,3324.5088,47374463.0,
Thailand,THA,1981,2632.8503,3447.752,48326269.0,
Thailand,THA,1982,2348.6577,3508.7832,49255889.0,
Thailand,THA,1983,2682.0732,3630.2854,50173922.0,
Thailand,THA,1984,2700.7273,3758.5493,51094870.0,
Thailand,THA,1985,2672.2749,3812.0381,52026901.0,
Thailand,THA,1986,2671.4159999999997,3809.0405,52980105.0,
Thailand,THA,1987,2625.6653,4079.4919,53945872.0,
Thailand,THA,1988,2648.5640000000003,4483.3423,54891520.0,
Thailand,THA,1989,2715.4182,4838.6045,55772169.0,
Thailand,THA,1990,2579.7546,5284.5264,56558196.0,
Thailand,THA,1991,2627.6155,5571.3516,57232471.0,
Thailand,THA,1992,2643.4509,6123.5405,57811025.0,
Thailand,THA,1993,2564.5964,6603.2788,58337773.0,
Thailand,THA,1994,2614.2803,7139.4214,58875275.0,
Thailand,THA,1995,2609.0884,8029.7529,59467272.0,
Thailand,THA,1996,2555.252,8793.5029,60130190.0,
Thailand,THA,1997,2485.231,7965.4385,60846588.0,
Thailand,THA,1998,2533.8186,6649.0708,61585103.0,
Thailand,THA,1999,2498.4678,6796.4111,62298569.0,
Thailand,THA,2000,2502.5249,6949.9204,62952639.0,
Thailand,THA,2001,2404.644,7145.0723,63539190.0,
Thailand,THA,2002,2393.9397,7657.4282,64069093.0,
Thailand,THA,2003,2383.6968,8169.8325,64549867.0,
Thailand,THA,2004,2389.0415,8757.6836,64995303.0,
Thailand,THA,2005,2337.9712,9521.2783,65416189.0,
Thailand,THA,2006,2325.6384,9985.6309,65812539.0,
Thailand,THA,2007,2329.801,10626.806,66182064.0,
Thailand,THA,2008,2342.0806,11285.905,66530979.0,
Thailand,THA,2009,2354.0847,11059.822,66866834.0,
Thailand,THA,2010,2349.2905,12496.243999999999,67195032.0,
Thailand,THA,2011,2357.5569,13206.631000000001,67518379.0,
Thailand,THA,2012,2312.438,14240.284,67835969.0,
Thailand,THA,2013,2273.4939,14593.04,68144519.0,
Thailand,THA,2014,2247.321,14380.921999999999,68438748.0,
Thailand,THA,2015,2185.4456,14661.521,68714519.0,Asia
Thailand,THA,2016,2185.4456,14929.278,68971313.0,
Thailand,THA,2017,2185.4456,15740.313999999998,69209817.0,
Trinidad and Tobago,TTO,1991,1585.0601,10137.73,1229108.0,
Trinidad and Tobago,TTO,1992,1564.7506,9583.6455,1236685.0,
